Text,Category
"Kalo kalian tanya kenapa aku diem aja gak marahin cowonya atau kekasih lu

Aku kasih alesannya
Pertama aku ngga mau https://t.co/XcT96yYKjD",1
"Akhirnya aku sampai dengat telat, mukak pucat, sudah tak semangat, mukak stel ketat. Biar gak di marahin sama spv y https://t.co/8Kbn1NcBRf",1
Ahhhh bodohnyaa cakap kuat2 bukak loud speaker tapi tak tutup pintuu,1
Galer sama pantat Kaka ipar waktu tidur kaya kebo https://t.co/Z2stT3RxlK,1
@manwolves_ @dinossaurusst @suaiiifaaa Ndk butuhko penasehat spiritual? Jago baca bacaku,1
"Pantat manusia macam ni ya. 

Jangan pandang kiri kanan kalau nak lintas jalan, and pray for the best lori yang lan https://t.co/t6HBaYrUUJ",1
"@ssongyhh Dm aja yaaa, sensitif macem pantat bayi:)",1
Aku ni emo nk period ke org y lancau prangai....eghhh geram,1
"@firstythursiana Wangi kopi, kopi luwak yg masih fresh dari pantat pabrikanya :P",1
"Kapas yg shrsnya buat pantat bayi gua pake dimuka, pintar skli:) gpplah ya semoga aja muka gua jadi selembut dan se https://t.co/dnG8vjjnqS",1
@mkini_bm DAP dah berjaya pun perbodohkan melayu PH,1
Never in my life I want DSMY as our PM. Sabar. Kita tggu PRU-15. Rasa terbodoh bodoki pula oleh org2 atas,1
Butoh reform apa. Buat kerja pun tidak. Haprak punya manusia.,1
"Dana 1MDB, Mukhriz Mahathir Jangan Nampak Sangat Bodohnya
Jun 29th 2019, 06:30, by Sofea Amelia 
 Adakah anda perca https://t.co/NteWNlPN5W",1
"staff : ""taemin jangan bocorin ya kalo lu konser mar-""
taemin "" GUYZ GUE KONSER MARET YA""

staff hanya bisa tersenyum. mau marahin juga gimana ya, bocahnya batu masalahnya.",1
AKU NI KENAPA MALAS@SANGAT BABIKKKKKKKK DAH LA TAK BERAPA NAK PANDAI,1
"@zakimits Besttt, baik abg tu xmarah pon  ",1
"Pantat lah poslaju ni, kawan aku tunggu kau datang rumah dah siap buka pintu luas-luas. Boleh pulak kau text aku su https://t.co/4mM0Df51hR",1
"Dia numpang tidur di rumahku aku gpp, semua iuran aku yang bayar. Tapi yang aku butuhin cuman sopan santunnya, diki https://t.co/iqyhQpf6tM",1
Still tak boleh terima yang dani marahkan intan masa tahu intan tak mengandung. Dulu cakap sayang bukan sebab baby. https://t.co/L8Az5Wol6t,1
"@maccfia heran dgn rakyat tuiter yg kisah cintanya mulus spt pantat bayi:"")",1
NAK KELUAR TAPI KERETA KENA BLOCK KERETA LAIN! BABIIIIIII OIII KERETA SAPE NI NASIB BAIK AKU TAK PUASA,1
@natasyaazira304 Benda baik support la babiii ee geramnya akuu,1
"Butoh laaa xde lelaki lain, attitude sendiri takmau ubah duk demand serupa puteri gunung ledang.",1
"Ready minyak daun bungkus Papua
Manfaat 
- nambah diameter &amp; panjang penis
- membesarkan toket &amp; pantat
- nambah du https://t.co/sKkHNLLOwp",1
"@DatinAmirah Ni baru lepas tanya aku cincin tunang mana, kenapa tak pakai kat jari manis. Babinya :)",1
Pandai dia gi Penang ON GRINDR PALA BUTOH PINJAM DUIT AKU X BAGI BALIK LAK TU  KESIAN MAK AKU BODO XDE CUCU KADHAKSNSBSB BABII https://t.co/17K5jmqsp4,1
"@farrrrrrrrraway ""AKU NGAK PAKE APA APA KOK"" pantatlu ngk pake apa apa jelas jelas w liat story lu mirror selfie da https://t.co/6vDmFbKR1g",1
"Enjoy your day with your friends syg. 
.
Sorry,  I x nak sakitkan lagi perasaan u. I tahu u marahkan I.  I mintak m https://t.co/7IqPyPHBEZ",1
Jadi kaum bertelor ni jangan dibodoh bodohkan kaum dua lubang . Kalau diorang acah tough kau orang buka je pasal au https://t.co/31gRJKpzGj,1
"benda ni la aku hdp dri kecik .tpi tu lah bila meluah, buat bahan jenaka la Thailand apa lancau semua",1
"Temen dumay kl cm butuhny jg buat apa? Plis. Sklhmu enak, smw tmnnya friendly, meski msh ad geng""nya jg mereka jd b https://t.co/BhsZJ72HBP",1
"Butoh lah acah bagus, orang pergi merata cari ilmu, nak dapatkan tittle ustaz kemain susah, kau join program TV je https://t.co/BK4OqgrWUN",1
"Warga Jogjakarta Itu type Penyabar, Ramah Tatakramanya... Lha..Apa mau pilih #PrabowoPemarah
#CapresPemarah #02prokoruptor #Capres02TukangTeror #CapresEmosian https://t.co/FhIge3E2SD",1
"Bodohnya lahai manusia , dh terang2 parking perempuan kot. Dasaaar jantan ...",1
@ashrafhasbi Buat sendu lancau apa lagi cap..tadi kemain,1
"Naik kereta ke motor ke kalau tak ada disiplin sama bodohnya.

Kereta masuk simpang tak bagi signal, rider terkejut https://t.co/uqqCvyfeoX",1
"celebrate anniversary hari ni

yang jenis tak kesah pasal orang kiri kanan depan belakang ni memang lancau betul la https://t.co/mNrBTj0mvW",1
Kwn ayah aku ada nk jual BMW e30 murah babiii lah warna kuning tpi ayah aku tkmau amik sob sob sob lpas tu kereta d https://t.co/4VbGxdyKFS,1
Babilah kalau boleh claim milleage aku berjalan guna dua kaki ni pusing satu aeon tebrau aku dah claim dah,1
@FerdinandHaean2 Kalkulasi tulang yg besar walaupun tau itu milik yang lain... ngejulurin lidah ke pantat yg matang https://t.co/AWiyuXxLfe,1
"Maruah dekat duit,jenis ni senang dpt pantat bila labur duit dekat dia",1
akuuuuuuu!!!!rasa x sedap hati weyh kat atas moto kiri kanan depan belakang aku pandang..eii siallah..laluan ni any https://t.co/GhSlY4i7E1,1
"Amalan yang boleh diteruskan selepas Ramadhan

- Baca quran setiap hari
- Imarah masjid
- Puasa sunat (isnin dan khamis)

Sebarkan :)",1
Butoh dia la beli bantal rege macam tu ingat anak raja ke sia. Barang lain aku pilih dekat 15minit sebab nak make sure ambik paling murah,1
Ibuku termasuk org yg galak dan ngegas klo udh marahin anak. Tp emg g pernah mukul. Dan aku nyautinnya aja g berani https://t.co/TEUNwcg6G1,1
"Sabarlah...! 
kalo masih dianggap perlu kesabaran""
Marahlah...!  
jika memang cukup alasan  untuk enumpahkan kemara https://t.co/ZEqaAN80qA",1
@bapakadyan @KaharuddinIntan @afifahmiyata Bodohnya Statement..Main twitter tenang ek? Nampak sgt jd Ayah tak bergu https://t.co/9TyUso4KRe,1
@putreefarah Kan! Tau bogel je puas hati! Ramai org tengok babilah,1
@AhlulQohwah Bodohnya yg berjenggot &amp; kopiah itu percaya sama modelnya si sugik! ,1
Bodohnye aku buat something tak fikir dulu baik burukk wth shiet,1
Syg nak pantat malam ni sayang ,1
"Senang betoi budak la. Member masuk dalam, crowdfund. Butoh hang!",1
@tanya2rl Woi anjir lu kalo mo mulus pacaran ae ama pantat bayi!,1
@AzmilMalek Hang tak paham bila player dapat bola pastu dia duk diam sat . Acah kiri kanan pastu passing kat opponent . Everytime babiiii,1
mende sialllll full line 4G lagging celcom ni kenapa,1
"@ElfridaVii @lix_lee007 Coba si mbak katy kan kmrn met gala paka dress lilin kan, tinggal nyari babinya auto kaya kitaa wwkkk",1
Pandai dia gi Penang ON GRINDR PALA BUTOH PINJAM DUIT AKU X BAGI BALIK LAK TU  KESIAN MAK AKU BODO XDE CUCU KADHAKSNSBSB BABII https://t.co/17K5jmqsp4,1
Pandai dia gi Penang ON GRINDR PALA BUTOH PINJAM DUIT AKU X BAGI BALIK LAK TU  KESIAN MAK AKU BODO XDE CUCU KADHAKSNSBSB BABII https://t.co/17K5jmqsp4,1
"@bluepinkhaneul perlu ke pandang mcm like gulf tu dunia kau...
Halahh...

Bro ape mcm ni? Lancau",1
"Sendiri tak perform buat keje, bos bg kita gaji lebih sebab buat keje helok lahh bukan sebab kaki kipas lah siall ~",1
BABILA KACAU TIDUR AKU. DH TERKEJUT BERUK AKU,1
@zaimalarsi Ape ke bodohnya pulak aku g rt n like..,1
"Paramor cantik, jangan bikin lingset acc Amrid sensitif kaya pantat bayi.

@ohayaoung @jendeueki @mogurhi https://t.co/6EjIbtvSwt",1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
"Ga nyaman banget sialan
Enak sih kemana2 deket cari makan deket
Tapi ga enak anjir
Mau mandi nunggu sepi dulu
Cari https://t.co/2pgkB7wluu",1
"Babila dah susah baru reti nak balik rumah,pastu ttiba buat macam rumah sendiri ,keluar lampu tak tutup pintu tak t https://t.co/uyZklcAqDc",1
@ipnx_ Butoh ingt sweet ke,1
pengen banget yang ini foto jimin nyaa kesukaan gue banget tapi duit gue udah di pake buat beli uptempo sialaaan,1
Bodohnya statement awak dik oiii..kwn akak ramai je grad dri Politeknik smbung degree dkt U ,1
Hmm dah ambik hak orang lagi mau bising ini la jenis perempuan tak sedar diri tahu nak senang hidup mewah lancau,1
"dear gojek, aku butuhnya voucher goride atau gofood. bukan go clean (udah ada yang bersih-bersih), go massage (ga s https://t.co/zKfNwH2bJH",1
"lancau apa nak jeles dengan mira filzah,chance untuk boyfriend kau dapat mira filzah tu macam 1 dalam sejuta kemung https://t.co/cLeDzeRT6f",1
"Paling pantat rasanya hari ni. Aku paling menyampah la time aku punya workload setinggi gunung, time tu le jadi pus https://t.co/A6ar53cxK7",1
"Sambil naik gojek sambil makan onigiri eh nasinya bredelan jatoh ke jok, tepat di deket pantat abangnya. Trus lama2 https://t.co/DTfpt5egWj",1
@tubirfess Warganet kalau sama dia auto jadi pantat bayi. Sensitif. Or it's just my own opinion?,1
"Solat lambat, study dkt dkt nk exam. Tp nk kejayaan dtg cpt. 

Bodohnya aku",1
Ermmm cuci pantat ja bah senang jarang aku dengar di sabah nii org sebut cebok... Mungkin sebelah pendalaman kali n https://t.co/6RNZKM0buZ,1
"@min6yu_km Emang kaya pantat bayi, sensitif lembut dan wangi(:",1
Apa lancau dbkl ni lagu aman ra dia buat alarm suruh orang flat turun bawah,1
"@gedeAsana Dukungan legalisasi ganja bukan hanya untuk ego semata, bung. Tapi untuk kita semua.... 

Jangan mau di bodohi.",1
"Bodohnya..the best part is, ramai mcm ni",1
"aiman
aiwen
man
jodoh
aiman tino butoh lah",1
"MULTI VITAMIN UNTUK KENDARAAN KITA YG SANGAT ISTIMEWA :

Kriteria Produk 1.  Produknya unik.
2. Sangat di butuhka https://t.co/uSxpdmy89q",1
"kau nak laju kau potong pakai lane kanan. kau nak cucuk, kau cucuk kalau langgar kau bayar. cibai lancau",1
Ko dah sedap kena butoh Chinese ke?,1
"Fisik saja tida selalu mampu membuat mu jadi cantik,sebab kecantikan perempuan itu di tentukan oleh gedena tete and pantat #Innalillahi",1
"TETEK besor selambak jangan pakai Turban lah BABIH. 
Geli tengok",1
Bodohnyaaa aku ni. Boleh pulak nervous sbb ihsan nk dtg,1
"@sandiuno Memangnya kalian Tuhan yg langsung bisa membuat ekonomi rakyat lebih baik ? Stop pembodohan tdh rakyat, J https://t.co/p9mQQDohSS",1
Butoh punya owner butik baju. Harap lepas ni dia give away baju dengan free sebab dapat naikkan skill tukang jahit https://t.co/u6e4LprwuH,1
lancau la. klau mintak tlng aku kemain ckp baik2,1
"Se sensitif itu ini muka 
Kaya pantat bayi aja
Dari pencuci muka oriflame berusaha menggunakan clean and clear yang https://t.co/2LSkMkjjdZ",1
Dulu kau yang terhegeh hegeh tau dekat jantan tu lepastu kau tinggal dia semata nak laki kaya acah rajin kerja kepala butoh,1
"Kaget anjir tadi ada ibu2 marahin anaknya sampe diguyur di tengah lapang, sambil disumpahin anaknya dibilang tai, t https://t.co/LJRiH9UPto",1
Bodohnya botol susu anak ada nyamuk. Kemain gigih nak bg susu dekat anak tengok dkt botol ada mayat nyamuk ,1
Aku rasa nak muntah bodo lepas keluaq toilet petang argh sumpah geli bodohhhhh sampai supervisor aku tanya hang Awat muka cuak sangat ni,1
Bawa powerbank tapi tiada bawa cable. Bodohnya iman :'),1
"@KaniaKismadi @iamMariza Mbaa numpang promo ya krn aku sales RedDoorznya, jadi bisa pake kode voucher BUTUHLIBURAN biar dapet potongan harga 25% atau kalo mau dapet harga disc up 25% bisa japri ke akuu",1
"@AsikinHidup kalo menang aku mau beli stationery, pokoknya beli perlengkapan yang aku butuhin, sisanya aku tabung https://t.co/k743k2W9Mx",1
"Nasib baik kahwin nurin &amp; alan ni , kalau tak mmg babilah aku ckp cerita ni #jujurlahnikahiaku",1
"@askmenfess Suruh temenin orang tersayang, suruh pukin pantat biasanya cepet tidur, ato ga dipeluk",1
"@urexgfbb Oh minuman kesehatan
Nobi pernah nyobain
Tapi ketahuan shizuka
Terus marahan deh
#NobitaGarisLucu",1
Babila korang tak faham ke lawak aku ni,1
"Pemimpin itu harus Amanah BUKAN Amarah menggebu!
Amanah pasti Ber Iman dan Ber Taqwa kpd Allah SWT.
Amarah menggebu https://t.co/xPqyfhMaWM",1
"@risda_auliaa @habibthink Ga kaya lipatan pantatnya kampret, yang jelas2 otaknya di pantat",1
"Alah sama la dengan Johore pun sama naik bodohnya. Negeri kaya bangunan tinggi rumah juta2, tapi org Melayu rata2 d https://t.co/NXc49WpfOn",1
"@mashihore Nih, aku kasih. Malam ini kamu gak boleh tidur terlalu larut, ya? Kalo gak nanti aku marahin. Kamu kumpu https://t.co/MUZM8mKe3V",1
Celebration birthday macam ni paling butoh bagi aku dari dulu lagi stail mat rempit &amp; anak2 hulu kepala butoh je bu https://t.co/Aeu7Oejj6P,1
Cantik bodo cincin dia siallah,1
"Ngerasa di butuhin VPN, kalok dah damai palingan juga di tinggal :v
#VPN #2019TetapReceh",1
"@Adienikas Bodohhhhh!!! Sambal telur terbaik ok. Sambal hot dog pun sedap. Makan dengan nasi panas,pergghhh!!!",1
@tristianiutari Lembut nih kaya pantat bayi ,1
@ewnshh Itu sekolah cina. Ni sekolah melayu mak bapak siap tipu gaji semata nak dapat sumbangan. Apa lancau,1
"Di Butuhkan Donor Asi bayi Laki-laki,
sekarang berada di NICU RS.Tegalyoso

bagi yang berkenan membantu silahkan hubungi
0856-4049-3989",1
@agentchu_ @faezminhad Jap aku taknak babikan lagi. Nak tunggu sahih dulu pastu aku nak babikan semua yg kata acap https://t.co/cJUVMDS1tn,1
Pandai dia gi Penang ON GRINDR PALA BUTOH PINJAM DUIT AKU X BAGI BALIK LAK TU  KESIAN MAK AKU BODO XDE CUCU KADHAKSNSBSB BABII https://t.co/17K5jmqsp4,1
"I'll be so universal in pubg like mu nak kecek pun boleh. Dok cakap keyel, takde hal bro. Cakap utagha, butoh pak h https://t.co/WeNssiNRjQ",1
"Bodohla si hani datang pulakkk geram sehhh
#SetelahTerlafaznyaAkad",1
"Dana 1MDB, Mukhriz Mahathir Jangan Nampak Sangat Bodohnya

(MYKMU)  Adakah anda percaya bahawa Mukhriz Mahathir ke https://t.co/QPzdVMNg1N",1
@womanfeeds Itu di celupin air dulu nnt ngembang alias bisa di tarik trs tinggal di kasih apalah yg kalian butuhin https://t.co/plJNO22p84,1
@namujoon__ Wahh lynn marahnya hahhhha. Tapi sab punya molek je diorang bahasakan she,1
"CAPRES JOKOWI PENUH AMANAH 
CAPRESPRABOWOPENUHAMARAH
TINGGAL PILIH AKAL SEHAT
#CAPRESAmanah01
#capresabadigalak02 https://t.co/vJo1sxLgre",1
@amie264 Saddiq sigaraga nak bawak mai BTS. Sudah tentulah mereka yg anti kpop ni marahh. Boring kan,1
bodohla paksa aku cakap slang terengganu DAH AKU BUKAN ORANG SINI ANJENK SABAR AH AMEK MASA AA SIKIT,1
@BinSukamdo @KasanBaret Rayakan kemenangan rakyat jgn kita mau d bodohiii media karbitan TV sinetron yg mau bodohiii kita,1
@riz_esp @Tabung_Haji @chedetofficial Babipun dah modern Zaman PH.,1
@wtfitsmeh Mulus macam pantat bayi,1
"@Renyahhhh Iya kamu polos 

Polos kaya pantat bayi
Awokwowkk",1
Engkau sorang je hensem kau sorang je helok.Acah lebihlah kau pantat,1
My family is interesting eh so memang kau melepas laaaaa eleh butoh jer nak baik baik balik dengan aku lepas sakitk https://t.co/WYrZQ6m4H0,1
"Ehh bodohnya nak gaduh pasal syg sayang cayunk cyg ni, dah dia sayang kau dah ler nak apa lagi",1
NAH INI A WHOLE NEW WORLD VERSI MENA MASSOUD X NAOMI SCOTT YG AK BUTUHKAN,1
"@AnnuarOfficial ""Bergerak bagi nampak cool.""
 ""Pusing pusing macam ni.""
Babinya.",1
Emng gk ada ruginya #ngentot sama #binor udah gratis bisa #nembak #peju di dalam pula uhdssss aaahhh. Turunin pantatnya sayang.  Keluarin di mana sayang? *di dalem aja. Enak yah dikeluarin di dalam? *iya #bacol ada #brondong anak sekolah  yg mau ikutan #3some ditunggu DM nya. https://t.co/7cUNumjiXN,1
"@Reymuhammad23 @CoachJustinL @Box2boxID Kosa kata dari Dear Father Coach Justin.
-Netizen Kardus lahir dari pantat https://t.co/ngYZ1sEuhw",1
Yang mana cakap uni ni senang uni tu payah eh pantat meh datang sini ganti aku belajar asedap mulut kau je sembang https://t.co/mwIQfAaCJw,1
Kenapa power rangers/ super sentai ketua dia mesti kena warna merah? Lancau apa bermusim2  daripada aku kecik sampa https://t.co/yeGr7JAnmC,1
Lepas tu patutnya tunjuk sekali yg mic tak berbunyi tu. Eeee bodohnya ajl kali ni.  Baik tengok gegar vaganza,1
@rlthingy peperin skalian aja maskernya sialan brengsek bgt manusia gapunya akhlak dasar dakjal itu org kalo lg sen https://t.co/KLZJMWm3mf,1
Ayo ngepet biar kita kaya. Aku jaga lilin kamu jadi babinya @mangarost,1
"Selagi mat saleh sebut Oreng Uten, selagi tu aku tak peduli cara sebut any English noun.
Butoh apa kita beria nak sebut istilah diorang ikut lidah diorang, diorang rilek Oreng Uten,
#donebadmood",1
Ada yg nuduh sya banci. Ini omongan terbodoh org yg biasanya kere. Berani taruhan SMA sya klo sya banci? Sya pke pr https://t.co/kma2ZAAZC0,1
"Aku je ke menyampah dengan iklan instastory product2 perfume ,fat burner ape lancau tu semua?",1
Aku tak kisah mike tokti x bunyi yang penting gempak sialll #ajl34,1
@puteranuraqil Marahnya ? Sabar. Roti john satu,1
Skp ni kepala lancau lambat bayar. Geram pulak aku,1
"Kadang Allah kasih apa yang kita butuhin bukan yang kita mau. 
Tapi kenapa hati malah batu.",1
"Since ramai tanya skincare routine I 
Eh pantat. Nobody cares about you. Kau je syok sendiri mcm ada org care pasal skin kau.  geli",1
"Ni dah kenapa??  Nak babitkan rakyat juga? Ikut undang2 la. Dah takder sokongan, ko nak jd Sultan Melaka lagi?",1
Bodohlah kalau Kerajaan Negeri Sabah beri kebenaran dan open access untuk masuk dan melakukan aktivit perlombongan di kawasan Lembah Danum.,1
"//singing sumpah by aina abdul//
me: bodohnyaa akuuu
sal: eh mun sedar pun kau 
me: https://t.co/7zn26iTglX",1
"Lagi Persiapan Ujian Nasional, Tugas numpuk segaban, Buku catatan mulus cem pantat bayi lagi otw cari Contekan, mas https://t.co/hlFb86Rz0g",1
Memang laa limited edition tapi hakelah bodohnya,1
Oh fuck teringatt sorang laki ni boleh pulak before nak fun lafaz bismillah dulu BABIILAHHHHH NAK BUAT BENDA HARA https://t.co/9sunpOmYRN,1
Bodohnya. Pengundi pagoh la undi dia. Yang terjerit2 mcm berok dah kenape? Btw welcome back. Puak2 jalanan dah kemb https://t.co/KDmoVsh7BQ,1
"Ready minyak daun bungkus Papua
Manfaat 
- nambah diameter &amp; panjang penis
- membesarkan toket &amp; pantat
- nambah du https://t.co/rVCylmwZgR",1
@dapmalaysia Bagi sekolah cina brp juta.. Sudah lah... Tunjuk baik melayu PH bolehlah ko bodohkan,1
"Yanh dulu konser nya gratis sekarang mahal banget sialan 
#Happy6thAnniversaryBTS 
#Happy6YearsWithBTS https://t.co/DbsUpe3u4C",1
"Jangan lupa Zakir Naik pun kena hentam sekali, siap suruh kita hantar balik. Jelutong kepala butoh paling kuat menyalak dlm dewan.",1
I want date with @tgsyaa YA ALLAH TADE ORANG LAIN KE BABIII,1
Butoh sapetah support dia ,1
@amaliaisakoala @qizadi_ Kalau putih prangai mcm cibai baik xpyh tapi kalau hitam 4x cibai klu prangai mcm siall,1
"Jangan terlalu confident eh "" alah takpelah boleh pancut luar"" ""aku pandai control"" . Well guess what? Butoh semua tu. Selfish fucks.",1
@IrsydAkml Lancau apa aku hensem la,1
MANUSIA BODOHH!!!!!!! Rumah hang bersih dia takkan mai lahhh,1
BAB MAKANAN NI AKU MEMANG TKLEH SABAR BABIIIII,1
"Setiap duduk ngerasa kok ga asik ya. Baru nyadar dompet di kantong belakang isinya menipis. 

Jadi gaada sensasi pantat sebelah kanan lebih tinggi :( 
Dasar kemiskinanku.",1
@sonaeunic Hah enggak tuh gak sensitif. Memang nya aku pantat bayi apa,1
Esok last day week 9 LEPAS TU KITA KAYAN ENDGAME OKAY BAGI MERAIKAN HARI LAST KAT SW13 YANG MACAM BABIEY,1
@arifdanialllll yang babinya member aku @izzlakml_ pon tukang support cakap minum je air tu,1
"@MCAOps @RamliRizal Bodohnya... Gk ketungan,  emangnya bantuan presiden untuk Kab. Madina itu dari uang pribadi jokowi.  Oi itu uang rakyat,",1
Function sia promo ni  Bapak banyak dia cut utk setiap set https://t.co/eMoe0zebTC,1
@NgaKorMing @MOFmalaysia @guanenglim lancau taliban.. before pru xde plak ko ngan lancau2 ni nak cakap janji korg ron95 paras 2.08 je kan..,1
"Overtime takde, bonus takde tapi kerja sama macam staff biasa dgn alasan 

""Korang kena belajar""

Kepala butoh dia belajar. Tu mempergunakan manusia bukannya mengajar",1
"Macam pantat, dia tak tahu ke wira boleh jadi Evo...pastu boleh bersin praaangggggggggggg",1
"Dear kamu

Marahnya aku ya karena aku sayang
Kecewanya aku ya karena peduli
Diam nya aku ya karena aku bisa ngerti 

",1
@awalduhh @SuffiYeah Butoh! Buat sedap eh kau,1
"Mulai sekarang belajar cukup dan bersyukur ya lev. Yang lu butuhin cuman support dari keluarga, sahabat, dan orang- https://t.co/0nIYglA6gA",1
Aku juga sensitifan. Kaya pantat bayi:( https://t.co/1kOpJfP5GZ,1
"Paramor cantik, jangan bikin lingset acc Amrid sensitif kaya pantat bayi.

@ohayaoung @jendeueki @mogurhi https://t.co/xs1DF49jtM",1
